,text,sentiment,country
784,.Any update on the Herbal Medicine FDA approved for clinical trial on Covid-19 treatment? This is very… ,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4215}",USA
785,"  BMI isn't a foolproof standard to assess potential health risk factors, but an obesity medicine physician said ""it's a good measur…","{'neg': 0.137, 'neu': 0.696, 'pos': 0.167, 'compound': 0.4035}",
786,COVID-19 VACCINE: COVID-19 vaccine appointments are now open for next week at the Kern County Fairgrounds’ mass vac… ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
787,  Three stories to read tonight:🔴New Brazil COVID 'variant of concern' discovered in UK 🔴20 million p…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK
788, Any update on the Herbal Medicine FDA approved for clinical trial on Covid-19 treatment? This is very… ,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4215}",USA
789,FDA Authorizes Johnson &amp; Johnson's One-Shot COVID-19 Vaccine  #breaking,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
790,"  Update to Pfizer and Oxford side effects, Reports: 22 Feb Pfizer:  Reactions:  77,207    Blindness:  9    Deaths: 197O…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
791,"  Update to Pfizer and Oxford side effects, Reports: 22 Feb Pfizer:  Reactions:  77,207    Blindness:  9    Deaths: 197O…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK
792,  More than 20 million in Britain get first COVID-19 vaccine dose  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
793,  A new lockdown has been imposed across the West Bank as Palestinians face a fresh surge of coronavirus cases and a continued w…,"{'neg': 0.06, 'neu': 0.833, 'pos': 0.106, 'compound': 0.25}",Ghana
794,"  BMI isn't a foolproof standard to assess potential health risk factors, but an obesity medicine physician said ""it's a good measur…","{'neg': 0.137, 'neu': 0.696, 'pos': 0.167, 'compound': 0.4035}",
795,"  BMI isn't a foolproof standard to assess potential health risk factors, but an obesity medicine physician said ""it's a good measur…","{'neg': 0.137, 'neu': 0.696, 'pos': 0.167, 'compound': 0.4035}",USA
796,"  Update to Pfizer and Oxford side effects, Reports: 22 Feb Pfizer:  Reactions:  77,207    Blindness:  9    Deaths: 197O…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Italy
797,  A new lockdown has been imposed across the West Bank as Palestinians face a fresh surge of coronavirus cases and a continued w…,"{'neg': 0.06, 'neu': 0.833, 'pos': 0.106, 'compound': 0.25}",
798,  A new lockdown has been imposed across the West Bank as Palestinians face a fresh surge of coronavirus cases and a continued w…,"{'neg': 0.06, 'neu': 0.833, 'pos': 0.106, 'compound': 0.25}",Nigeria
799,"  BMI isn't a foolproof standard to assess potential health risk factors, but an obesity medicine physician said ""it's a good measur…","{'neg': 0.137, 'neu': 0.696, 'pos': 0.167, 'compound': 0.4035}",USA
800,Tacking COVID-19 vaccine will not alter your DNA – Akufo-Addo ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Ghana
801,   Bit of light reading for you: ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
802,Any update on the Herbal Medicine FDA approved for clinical trial on Covid-19 treatment? This is very important a… ,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.5984}",USA
803,"  Australia has marked a major new milestone in the fight against COVID-19, with 300,000 doses of the AstraZeneca vaccine arr…","{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.3818}",- مصفحM-37 - أبو ظبي - United Arab Emirates
804,"   The FDA said J&amp;J’s vaccine offers strong protection against what matters most: serious illness, hospitalizations and death. One…","{'neg': 0.327, 'neu': 0.502, 'pos': 0.17, 'compound': -0.6214}",USA
805,  More than 20 million in Britain get first COVID-19 vaccine dose  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
806,"  As mutant COVID variants multiply, the hunt is on for a ‘universal’ kill-all vaccine ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Canada
807,  Coronavirus: 'We need this:' Getting COVID-19 vaccine to remote and urban Indigenous populations | CTV News. By end of th…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Canada
808,  A new lockdown has been imposed across the West Bank as Palestinians face a fresh surge of coronavirus cases and a continued w…,"{'neg': 0.06, 'neu': 0.833, 'pos': 0.106, 'compound': 0.25}",USA
809,"  Britain said more than 20 million people have received their first COVID-19 vaccine shot, raising the prospect of a gradual li…","{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.296}",UK
810,CDC advisers recommend Johnson &amp; Johnson single-dose vaccine; inoculations to start this week ,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}",USA
811,"I still Have Not Received 1st Dose of vaccine !COVID-19: UK reports another 323 coronavirus deaths and 9,985 case… ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
812,J&amp;J's COVID-19 shot gets CDC panel backing; vaccine near shipping - ,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.0258}",USA
813,  More than 20 million in Britain get first COVID-19 vaccine dose  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
814,"  Update to Pfizer and Oxford side effects, Reports: 22 Feb Pfizer:  Reactions:  77,207    Blindness:  9    Deaths: 197O…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
815,  More than 20 million in Britain get first COVID-19 vaccine dose  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
816,  More than 20 million in Britain get first COVID-19 vaccine dose  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
817,  More than 20 million in Britain get first COVID-19 vaccine dose  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
818,J&amp;J's COVID-19 shot gets CDC panel backing; vaccine near shipping ,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.0258}",
819,"  One Medical, a high-end health care provider, has been allocated thousands of coronavirus vaccine doses by local health department…","{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4939}",
820,  🚨Wow ! Teams working around the clock to get the 💉. 👉🏼Friday - FDA panel vote✅👉🏼Saturday- FDA EUA✅👉🏼Sunday- CDC panel…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
821,  A new lockdown has been imposed across the West Bank as Palestinians face a fresh surge of coronavirus cases and a continued w…,"{'neg': 0.06, 'neu': 0.833, 'pos': 0.106, 'compound': 0.25}",Canada
822,  Anyone who is deemed clinically extremely vulnerable and have been asked by the NHS to shield against COVID-19 can now book…,"{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.2944}",UK
823,  South Africa has signed an agreement with Johnson &amp; Johnson to secure 11 million COVID-19 vaccine doses and will ease r…,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.7964}",USA
824,"  BMI isn't a foolproof standard to assess potential health risk factors, but an obesity medicine physician said ""it's a good measur…","{'neg': 0.137, 'neu': 0.696, 'pos': 0.167, 'compound': 0.4035}",
825,"  'Vaccine' update:  7 Feb Pfizer and AZTotal adverse reactions: 144,197People: 44,635Fatalities: 323 14 Feb…","{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.3612}",Error
826,  More than 20 million in Britain get first COVID-19 vaccine dose  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
827,  More than 20 million in Britain get first COVID-19 vaccine dose  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Malaysia
828,  More than 20 million in Britain get first COVID-19 vaccine dose  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
829,  Coronavirus: 'We need this:' Getting COVID-19 vaccine to remote and urban Indigenous populations | CTV News. By end of th…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
830,  More than 20 million in Britain get first COVID-19 vaccine dose  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
831,  Thanks for sharing. Here's a link to our most recent article: ,"{'neg': 0.0, 'neu': 0.584, 'pos': 0.416, 'compound': 0.6908}",USA
832,  A new lockdown has been imposed across the West Bank as Palestinians face a fresh surge of coronavirus cases and a continued w…,"{'neg': 0.06, 'neu': 0.833, 'pos': 0.106, 'compound': 0.25}",
833,A new lockdown has been imposed across the West Bank as Palestinians face a fresh surge of coronavirus cases and a… ,"{'neg': 0.063, 'neu': 0.825, 'pos': 0.112, 'compound': 0.25}",UK
834,"  Are you currently #shielding? If you’re an adult who has had an official shielding list letter, get booked in for your #Covid19…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK
835,  More than 20 million in Britain get first COVID-19 vaccine dose  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
836,CDC panel endorses new one-dose Johnson &amp; Johnson COVID-19 vaccine ,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.34}",USA
837,"  BMI isn't a foolproof standard to assess potential health risk factors, but an obesity medicine physician said ""it's a good measur…","{'neg': 0.137, 'neu': 0.696, 'pos': 0.167, 'compound': 0.4035}",Lebanon
838,"With the arrival of the first shipments of coronavirus disease 2019 (Covid-19) vaccine on Sunday, the government is… ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Singapore
839,  More than 20 million in Britain get first COVID-19 vaccine dose  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Oman
840,"  BMI isn't a foolproof standard to assess potential health risk factors, but an obesity medicine physician said ""it's a good measur…","{'neg': 0.137, 'neu': 0.696, 'pos': 0.167, 'compound': 0.4035}",USA
841,  More than 20 million in Britain get first COVID-19 vaccine dose  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
842,"  Covid-19 vaccine update:923,615 people in Wales have now had their first dose of the coronavirus vaccine.96,408 pe…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK
843,  This is how the Johnson &amp; Johnson coronavirus vaccine works ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
844,"  Update to Pfizer and Oxford side effects, Reports: 22 Feb Pfizer:  Reactions:  77,207    Blindness:  9    Deaths: 197O…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",United States
845,  A U.S. Centers for Disease Control and Prevention advisory panel voted on Sunday to recommend Johnson &amp; Johnson's COVID…,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.3612}",Canada
846,More than 20 million in Britain get first COVID-19 vaccine dose  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
847,  South Africa has signed an agreement with Johnson &amp; Johnson to secure 11 million COVID-19 vaccine doses and will ease r…,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.7964}",Switzerland
848,🚨Wow ! Teams working around the clock to get the 💉. 👉🏼Friday - FDA panel vote✅👉🏼Saturday- FDA EUA✅👉🏼Sunday- CDC… ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
849,"  One Medical, a high-end health care provider, has been allocated thousands of coronavirus vaccine doses by local health department…","{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4939}",USA
850,  From the gov website:&gt;The vaccine doesn’t stop u getting coronavirus &gt;Do not yet know whether it will stop you from catchi…,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.5267}",
851,"  Update to Pfizer and Oxford side effects, Reports: 22 Feb Pfizer:  Reactions:  77,207    Blindness:  9    Deaths: 197O…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
852,Coronavirus: 'We need this:' Getting COVID-19 vaccine to remote and urban Indigenous populations | CTV News. By e… ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Canada
853,"""More than two months after the first coronavirus #vaccine shots were distributed in the USA, many states and local… ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
854,"  BMI isn't a foolproof standard to assess potential health risk factors, but an obesity medicine physician said ""it's a good measur…","{'neg': 0.137, 'neu': 0.696, 'pos': 0.167, 'compound': 0.4035}",
855,"Texas is diverting thousands of COVID-19 vaccine doses away from Dallas County, Judge Jenkins says ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
856,"  BMI isn't a foolproof standard to assess potential health risk factors, but an obesity medicine physician said ""it's a good measur…","{'neg': 0.137, 'neu': 0.696, 'pos': 0.167, 'compound': 0.4035}",
857,"  A third vaccine is poised to join the fight against Covid-19, and its rollout will be quick, officials say ","{'neg': 0.119, 'neu': 0.688, 'pos': 0.193, 'compound': 0.1531}",USA
858,"  BMI isn't a foolproof standard to assess potential health risk factors, but an obesity medicine physician said ""it's a good measur…","{'neg': 0.137, 'neu': 0.696, 'pos': 0.167, 'compound': 0.4035}",USA
859,"  BMI isn't a foolproof standard to assess potential health risk factors, but an obesity medicine physician said ""it's a good measur…","{'neg': 0.137, 'neu': 0.696, 'pos': 0.167, 'compound': 0.4035}",USA
860,FDA Authorizes Johnson &amp; Johnson's One-Shot COVID-19 Vaccine ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
861,CDC recommends distribution of Johnson &amp; Johnson COVID-19 vaccine ,"{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.2263}",
862,"  Britain said more than 20 million people have received their first COVID-19 vaccine shot, raising the prospect of a gradual li…","{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.296}",
863,Please share it with your friends and family to help them as well._#gettested#covid19 #coronavirus #covid… ,"{'neg': 0.0, 'neu': 0.516, 'pos': 0.484, 'compound': 0.8519}",United States
864,  More than 20 million people across the UK have received their first COVID-19 vaccine shot as the country makes progress with E…,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.4215}",UK
865,18% of US adults now say they've received at least one vaccine dose: 5 survey findingsAbout 55 percent of U.S. ad… ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
866,"  BMI isn't a foolproof standard to assess potential health risk factors, but an obesity medicine physician said ""it's a good measur…","{'neg': 0.137, 'neu': 0.696, 'pos': 0.167, 'compound': 0.4035}",Error
867,  An interesting point by  on  today: he says states’ coronavirus deaths per capita should be look…,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4019}",USA
868,A U.S. Centers for Disease Control and Prevention advisory panel voted on Sunday to recommend Johnson &amp; Johnson's C… ,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.3612}",
869,  More than 20 million in Britain get first COVID-19 vaccine dose  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK
870,"  Dr. Anthony Fauci, the top U.S. infectious disease official, said on Sunday he would take the newly approved Johnson &amp;…","{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.5574}",Mexico
871,South Africa has signed an agreement with Johnson &amp; Johnson to secure 11 million COVID-19 vaccine doses and will ea… ,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.6808}",Kenya
872,"  BMI isn't a foolproof standard to assess potential health risk factors, but an obesity medicine physician said ""it's a good measur…","{'neg': 0.137, 'neu': 0.696, 'pos': 0.167, 'compound': 0.4035}",
873,"  BMI isn't a foolproof standard to assess potential health risk factors, but an obesity medicine physician said ""it's a good measur…","{'neg': 0.137, 'neu': 0.696, 'pos': 0.167, 'compound': 0.4035}",USA
874,"As mutant COVID variants multiply, the hunt is on for a ‘universal’ kill-all vaccine ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
875,"  Update to Pfizer and Oxford side effects, Reports: 22 Feb Pfizer:  Reactions:  77,207    Blindness:  9    Deaths: 197O…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
876,"  BMI isn't a foolproof standard to assess potential health risk factors, but an obesity medicine physician said ""it's a good measur…","{'neg': 0.137, 'neu': 0.696, 'pos': 0.167, 'compound': 0.4035}",USA
877,"  Child care providers, many of whom have never stopped caring for children during the coronavirus pandemic, have been an…","{'neg': 0.112, 'neu': 0.681, 'pos': 0.207, 'compound': 0.3045}",USA
878,ALERT: The CDC committee unanimously voted to recommend usingJohnson &amp; Johnson's Covid-19 vaccine - Global Pandemi… ,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.6633}",USA
879,"  BMI isn't a foolproof standard to assess potential health risk factors, but an obesity medicine physician said ""it's a good measur…","{'neg': 0.137, 'neu': 0.696, 'pos': 0.167, 'compound': 0.4035}",United States
880,"  BMI isn't a foolproof standard to assess potential health risk factors, but an obesity medicine physician said ""it's a good measur…","{'neg': 0.137, 'neu': 0.696, 'pos': 0.167, 'compound': 0.4035}",USA
881,"  Nigeria expects to take delivery of 3.92 million doses of the Covid-19 vaccine on Tuesday, the third West African country to…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",South Africa
