,text,sentiment,country,neg,neu,pos,compound
1208,  More than 20 million people have now received the first dose of a Covid-19 vaccine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1209,  U.S. authorizes Johnson &amp; Johnson's COVID-19 vaccine  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Canada,0.0,1.0,0.0,0.0
1210,"On Saturday, a total of 79,266 vaccine doses were administered in Illinois. #WCIA ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1211,Hoosiers 60+ can now register for the COVID-19 vaccine. Help a neighbor or family member register at… ,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4019}",USA,0.0,0.847,0.153,0.4019
1212,Millions have received the COVID-19 vaccine under the most intense safety monitoring system. All vaccines used have… ,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.5678}",USA,0.0,0.763,0.237,0.5678
1213,  CDC advisory panel to vote Sunday on guidance for using J&amp;J's COVID-19 shot  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Germany,0.0,1.0,0.0,0.0
1214,COVID-19 vaccine: 20 million people have received first coronavirus jab in UK | UK News | Sky News ..... come on Ir… ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Ireland,0.0,1.0,0.0,0.0
1220,  A single dose of Pfizer and BioNtech’s COVID-19 vaccine cuts the number of asymptomatic infections and could significantly red…,"{'neg': 0.113, 'neu': 0.821, 'pos': 0.067, 'compound': -0.2263}",Belgium,0.113,0.821,0.067,-0.2263
1221,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA,0.113,0.887,0.0,-0.1027
1223,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",Costa Rica,0.113,0.887,0.0,-0.1027
1224,"A new ""age-based approach"" to COVID-19 vaccine eligibility in Maine will allow residents 60 years and older to make… ","{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.2263}",USA,0.0,0.899,0.10099999999999999,0.2263
1225,~Just MO things~: my mom having to call around 5 different places in STL just to get my 80 year old grandma a vaxx… ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1226,  It doesnt give you immunity...?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK,0.0,1.0,0.0,0.0
1228,  More than 20 million people have now received the first dose of a Covid-19 vaccine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK,0.0,1.0,0.0,0.0
1229,  More than 20 million people have now received the first dose of a Covid-19 vaccine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK,0.0,1.0,0.0,0.0
1231,  #Breaking: The FDA has authorized Johnson &amp; Johnson’s COVID-19 vaccine -- making it the third vaccine available for emergency use.…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.3818}",USA,0.12,0.88,0.0,-0.3818
1234,More than 20 million people have now received the first dose of a Covid-19 vaccine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK,0.0,1.0,0.0,0.0
1236,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA,0.113,0.887,0.0,-0.1027
1239,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA,0.113,0.887,0.0,-0.1027
1240,"  EXCELLENT- South Africa has signed an agreement with Johnson &amp; Johnson to secure 11 million COVID-19 vaccine doses, President…","{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.876}",USA,0.0,0.615,0.385,0.8759999999999999
1241,Amazing achievement! Thank you #NHSheroes #Vaccine #COVID19,"{'neg': 0.0, 'neu': 0.431, 'pos': 0.569, 'compound': 0.7644}",UK,0.0,0.431,0.569,0.7644
1242,How J&amp;J's coronavirus vaccine is different from the others#covid19 #filmmaking #TV… ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1243,"  Update to Pfizer and Oxford side effects, Reports: 22 Feb Pfizer:  Reactions:  77,207    Blindness:  9    Deaths: 197O…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Ireland,0.0,1.0,0.0,0.0
1245,  #COVID19 VACCINE UPDATE: Daily figures on the number of people who have received a COVID-19 vaccine in the UK.As of 28 Feb…,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.0772}",UK,0.0,0.9390000000000001,0.061,0.0772
1246,"Child care providers, many of whom have never stopped caring for children during the coronavirus pandemic, have bee… ","{'neg': 0.117, 'neu': 0.667, 'pos': 0.216, 'compound': 0.3045}",USA,0.11699999999999999,0.667,0.21600000000000003,0.3045
1247,"""Johnson &amp; Johnson’s 1-dose shot cleared, giving US 3rd COVID-19 vaccines"" ","{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.4215}",USA,0.0,0.703,0.297,0.4215
1250,  Walgreens (their website) in NC has appointments as well as Atrium Health (… ,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.2732}",USA,0.0,0.851,0.149,0.2732
1251,"The State of #Qatar has reaffirmed its keenness, since the beginning of the spread of the coronavirus ""Covid-19"", t… ","{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.34}",Qatar,0.0,0.882,0.11800000000000001,0.34
1252,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",Israel,0.113,0.887,0.0,-0.1027
1254,"  This is how, in the midst of COVID-19, heroic health workers in Bangladesh managed to vaccinate 36 million children against mea…","{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.5574}",Indonesia,0.0,0.847,0.153,0.5574
1256,Read the latest roundup of COVID-19-related news from : #COVID19 #COVIDVaccine… ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1259,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA,0.113,0.887,0.0,-0.1027
1261,US is poised to distribute a third Covid-19 vaccine  via   #retweet #news ,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.25}",USA,0.0,0.833,0.16699999999999998,0.25
1263,  Learn more about Ohio's vaccination program and find answers to your questions ➡  #InThisTogethe…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1264,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine  ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA,0.113,0.887,0.0,-0.1027
1265,"  A third vaccine is poised to join the fight against Covid-19, and its rollout will be quick, officials say ","{'neg': 0.119, 'neu': 0.688, 'pos': 0.193, 'compound': 0.1531}",USA,0.11900000000000001,0.688,0.193,0.1531
1267,  The Ohio Department of Health will be hosting two town hall livestream events with information on the COVID-19 vaccine ge…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1268,  Data reported by Kaiser Family Foundation shows vaccine enthusiasm is growing among Black Americans but access still an i…,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.3182}",USA,0.0,0.8370000000000001,0.163,0.3182
1269,"EXCELLENT- South Africa has signed an agreement with Johnson &amp; Johnson to secure 11 million COVID-19 vaccine doses,… ","{'neg': 0.0, 'neu': 0.599, 'pos': 0.401, 'compound': 0.876}",USA,0.0,0.599,0.401,0.8759999999999999
1270,"  Ivory Coast received a shipment of COVID-19 doses from the COVAX vaccine-sharing facility on Friday, becoming the second…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1271,  A pop-up vaccine clinic will run at the Central Jamia Mosque Rizvia in #Burton on 5 March. Eligible residents can book…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK,0.0,1.0,0.0,0.0
1272,"  If you have a health condition that means you are eligible for the Covid-19 vaccine, or you are an adult carer, the NHS w…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK,0.0,1.0,0.0,0.0
1273,"   The FDA said J&amp;J’s vaccine offers strong protection against what matters most: serious illness, hospitalizations and death. One…","{'neg': 0.327, 'neu': 0.502, 'pos': 0.17, 'compound': -0.6214}",USA,0.327,0.502,0.17,-0.6214
1275,  #COVID19 VACCINE UPDATE: Daily figures on the number of people who have received a COVID-19 vaccine in the UK.As of 28 Feb…,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.0772}",UK,0.0,0.9390000000000001,0.061,0.0772
1276,  Philippines receives first batch of COVID-19 vaccine donated by China.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Belgium,0.0,1.0,0.0,0.0
1277,"  BREAKING: U.S. approves Johnson &amp; Johnson’s single-dose COVID-19 shot, adding a third vaccine option to the race against the virus.…","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.4019}",USA,0.0,0.87,0.13,0.4019
1278,"  Update to Pfizer and Oxford side effects, Reports: 22 Feb Pfizer:  Reactions:  77,207    Blindness:  9    Deaths: 197O…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK,0.0,1.0,0.0,0.0
1280,  #COVID19 VACCINE UPDATE: Daily figures on the number of people who have received a COVID-19 vaccine in the UK.As of 28 Feb…,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.0772}",UK,0.0,0.9390000000000001,0.061,0.0772
1281,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA,0.113,0.887,0.0,-0.1027
1282,  #DYK? You need two #COVID19 mRNA vaccine doses to get the most protection from COVID-19. Time of your second dose will depend o…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1283,"  Update to Pfizer and Oxford side effects, Reports: 22 Feb Pfizer:  Reactions:  77,207    Blindness:  9    Deaths: 197O…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1284,"Texas is diverting thousands of COVID-19 vaccine doses away from Dallas County, Judge Jenkins says #SmartNews  ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1285,A Filipino pharmaceutical firm plans to build the country’s first vaccine plant to manufacture coronavirus disease… ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Singapore,0.0,1.0,0.0,0.0
1287,  #Breaking: The FDA has authorized Johnson &amp; Johnson’s COVID-19 vaccine -- making it the third vaccine available for emergency use.…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.3818}",Canada,0.12,0.88,0.0,-0.3818
1289,  Indonesia has authorized a private vaccination stream to run alongside the public one. Companies will be allowed to do vacci…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1291,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA,0.113,0.887,0.0,-0.1027
1292,  CDC advisory panel to vote Sunday on guidance for using J&amp;J's COVID-19 shot  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Guatemala,0.0,1.0,0.0,0.0
1293," About 15% of the population says they’ll “definitely not” take the vaccine, and another 7% don’t wan… ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1294,"  BREAKING: U.S. approves Johnson &amp; Johnson’s single-dose COVID-19 shot, adding a third vaccine option to the race against the virus.…","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.4019}",USA,0.0,0.87,0.13,0.4019
1296,"U.S. authorizes J&amp;J’s COVID-19 vaccine, making it third available ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1297,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA,0.113,0.887,0.0,-0.1027
1298,"At This Early Stage of the COVID-19 Vaccine Roll-Out, Most Older Adults Have Not Yet Been Vaccinated As Supply Rema… ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1299,Coronavirus (Covid-19) Vaccine Tracker: 2021-03-01▏||        ▕ 29.0% +0.7 United Kingdom▏|         ▕ 14.5% +0.4… ,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4215}",USA,0.0,0.7809999999999999,0.21899999999999997,0.4215
1300,"  BREAKING: U.S. approves Johnson &amp; Johnson’s single-dose COVID-19 shot, adding a third vaccine option to the race against the virus.…","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.4019}",USA,0.0,0.87,0.13,0.4019
1301,  Little light reading for you...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK,0.0,1.0,0.0,0.0
1302,Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine  ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA,0.113,0.887,0.0,-0.1027
1303,COVID-19 vaccine production ramps up as US hits daily high ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Nigeria,0.0,1.0,0.0,0.0
1305,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",Austria,0.113,0.887,0.0,-0.1027
1306,  Dr. Bill Smith: The best COVID-19 vaccine is the one you can get the soonest ,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.6369}",USA,0.0,0.769,0.231,0.6369
1307,Coronavirus (Covid-19) Vaccine Tracker: 2021-03-01▏          ▕ 0.0% +0.0 Trinidad and Tobago▏          ▕ 8.1% +0… ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1308,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA,0.113,0.887,0.0,-0.1027
1309,"  The Victorian government will hold a royal commission into Crown Resorts Melbourne casino, gaming minister Melissa Horne…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Australia,0.0,1.0,0.0,0.0
1310,More than 20 million in Britain get first COVID-19 vaccine dose  #UK #Britain #London… ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK,0.0,1.0,0.0,0.0
1313,Coronavirus (Covid-19) Vaccine Tracker: 2021-03-01▏          ▕ 0.1% +0.0 South Africa▏          ▕ 0.0% +0.0 Sout… ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1314,  83K more COVID-19 shots given in Illinois as positivity rate nears all-time low  …,"{'neg': 0.128, 'neu': 0.671, 'pos': 0.201, 'compound': 0.296}",USA,0.128,0.6709999999999999,0.201,0.29600000000000004
1315,"  ""Dallas County has received [doses] from the federal government, but the state has shorted us 56,000 doses,"" Judge Clay Jenkins s…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1316,Dr. Bill Smith: The best COVID-19 vaccine is the one you can get the soonest ,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.6369}",USA,0.0,0.769,0.231,0.6369
1318,  NC is ranked #1 in the US for vaccinations of adults over 65. Way to go NC!I am so proud of our vaccine providers acro…,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.6466}",USA,0.0,0.8490000000000001,0.151,0.6466
1319,  Hoax text and email messages are circulating asking people to follow a web-link to book and pay for #COVID19 vaccination…,"{'neg': 0.171, 'neu': 0.829, 'pos': 0.0, 'compound': -0.3612}",USA,0.171,0.8290000000000001,0.0,-0.3612
1321,  Vaccine acceptance.More than half of U.S. adults (55%) now say they have already received at least one dose of the #COV…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1324,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA,0.113,0.887,0.0,-0.1027
1325,  Premier  again playing politics with #COVID19 😰On #vaccines learn from  working collaboratively wit…,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.2023}",Spain,0.0,0.87,0.13,0.2023
1326,  website.   no info on clinics or when LTC staff and essentials w… ,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}",Canada,0.16699999999999998,0.833,0.0,-0.29600000000000004
1327,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",Philippines,0.113,0.887,0.0,-0.1027
1328,  : “Parkland Center for Clinical Innovation says if we can get the state doses back and keep the federal programs g…,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.3818}",USA,0.0,0.88,0.12,0.3818
1329,"Texas is diverting thousands of COVID-19 vaccine doses away from Dallas County, Judge Jenkins says -… ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1330,  Three stories to read tonight:🔴New Brazil COVID 'variant of concern' discovered in UK 🔴20 million p…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,0.0,1.0,0.0,0.0
1331,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA,0.113,0.887,0.0,-0.1027
1333,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA,0.113,0.887,0.0,-0.1027
1336,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA,0.113,0.887,0.0,-0.1027
1338,  : “Parkland Center for Clinical Innovation says if we can get the state doses back and keep the federal programs g…,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.3818}",USA,0.0,0.88,0.12,0.3818
1340,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA,0.113,0.887,0.0,-0.1027
1342,"  PFIZER VACCINE SIDE EFFECTS 💉❌Pfizer:  Reactions:  77,207    Blindness:  9    Deaths: 197Oxford: Reactions: 114,625…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Finland,0.0,1.0,0.0,0.0
1345,  Covid-19 is a serious disease. Vaccination gives you the best protection against it and the #Covid19 vaccines are safe a…,"{'neg': 0.053, 'neu': 0.656, 'pos': 0.291, 'compound': 0.7783}",Saudi Arabia,0.053,0.6559999999999999,0.29100000000000004,0.7783
1346,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",USA,0.113,0.887,0.0,-0.1027
1347,: “Parkland Center for Clinical Innovation says if we can get the state doses back and keep the federal progr… ,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.3818}",USA,0.0,0.8740000000000001,0.126,0.3818
1348,COVID-19: Single-dose Johnson &amp; Johnson coronavirus vaccine cleared in the US More meltdown… ,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.1027}",UK,0.0,0.8959999999999999,0.10400000000000001,0.1027
1349,  Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine. ,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",Uganda,0.113,0.887,0.0,-0.1027
1350,  More than 20 million people across the UK have received their first COVID-19 vaccine shot as the country makes progress with E…,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.4215}",UK,0.0,0.882,0.11800000000000001,0.4215
